"seqnames" "start" "end"
"828" "chr11" 6205724 6206700
"829" "chr11" 6295279 6296234
"830" "chr11" 6455925 6457485
"831" "chr11" 6818619 6819778
"832" "chr11" 6867590 6868546
"833" "chr11" 6880460 6881069
"834" "chr11" 6881910 6882565
"835" "chr11" 6902664 6903744
"836" "chr11" 6984918 6985667
"837" "chr11" 7158369 7159348
"838" "chr11" 7182508 7183361
"839" "chr11" 7276874 7277532
"840" "chr11" 7319355 7320270
"841" "chr11" 7324295 7325689
"842" "chr11" 7528498 7529181
"843" "chr11" 8125308 8126570
"844" "chr11" 8565669 8566339
"845" "chr11" 9983256 9985474
"846" "chr11" 10658481 10659115
"847" "chr11" 10769011 10770427
"848" "chr11" 10796838 10798079
"849" "chr11" 10850173 10851522
"850" "chr11" 10908789 10909882
"851" "chr11" 11120495 11121361
"852" "chr11" 11267606 11269006
"853" "chr11" 11330660 11331217
"854" "chr11" 11336224 11337476
"855" "chr11" 11624595 11625628
"856" "chr11" 11889016 11889994
"857" "chr11" 12007356 12008193
"858" "chr11" 12104825 12104980
"859" "chr11" 12719804 12720941
"860" "chr11" 12743831 12744373
"861" "chr11" 12744520 12745093
"862" "chr11" 12801635 12802329
"863" "chr11" 13040982 13041967
"864" "chr11" 13058369 13059631
"865" "chr11" 13126165 13127200
"866" "chr11" 13176000 13177847
"867" "chr11" 13207604 13208917
"868" "chr11" 13340172 13341705
"869" "chr11" 13424065 13425108
"870" "chr11" 13528322 13529064
"871" "chr11" 13641647 13642450
"872" "chr11" 14101482 14102484
"873" "chr11" 14103988 14104924
"874" "chr11" 14147905 14148785
"875" "chr11" 14199482 14200512
"876" "chr11" 14320938 14321780
"877" "chr11" 14675874 14677122
"878" "chr11" 14812576 14813537
"879" "chr11" 15000939 15001937
"880" "chr11" 15296509 15297338
"881" "chr11" 15874548 15875179
"882" "chr11" 15878225 15878971
"883" "chr11" 15930569 15931819
"884" "chr11" 16151604 16153350
"885" "chr11" 16395629 16396140
"886" "chr11" 16574428 16575209
"887" "chr11" 17782233 17783002
"888" "chr11" 17802624 17803191
"889" "chr11" 17983944 17984827
"890" "chr11" 18282720 18283916
"891" "chr11" 18384240 18384606
"892" "chr11" 18557026 18557575
"893" "chr11" 18612069 18612744
"894" "chr11" 18704826 18705542
"895" "chr11" 18799397 18800518
"896" "chr11" 18818544 18819859
"897" "chr11" 18872607 18873954
"898" "chr11" 19059486 19061160
"899" "chr11" 19433628 19434643
"900" "chr11" 19502174 19502803
"901" "chr11" 19576184 19577371
"902" "chr11" 19598142 19599242
"903" "chr11" 19774362 19775505
"904" "chr11" 19780440 19781546
"905" "chr11" 20071151 20071948
"906" "chr11" 20987083 20988362
"907" "chr11" 21217503 21218295
"908" "chr11" 21266728 21267709
"909" "chr11" 21303548 21304890
"910" "chr11" 21584933 21585301
"911" "chr11" 21585499 21586958
"912" "chr11" 21910057 21910825
"913" "chr11" 22360914 22361501
"914" "chr11" 22371470 22372283
"915" "chr11" 22374417 22375360
"916" "chr11" 22623013 22623732
"917" "chr11" 22915683 22916847
"918" "chr11" 23079524 23081155
"919" "chr11" 23479463 23480304
"920" "chr11" 23760335 23761094
"921" "chr11" 23932535 23933638
"922" "chr11" 24034007 24034899
"923" "chr11" 24045357 24046662
"924" "chr11" 24063094 24064449
"925" "chr11" 24339224 24340246
"926" "chr11" 24348181 24348852
"927" "chr11" 24427815 24428647
"928" "chr11" 24620696 24622051
"929" "chr11" 24785701 24786982
"930" "chr11" 24799820 24800823
"931" "chr11" 24819493 24820276
"932" "chr11" 24820510 24821390
"933" "chr11" 24851264 24852182
"934" "chr11" 24877244 24878447
"935" "chr11" 24900024 24900896
"936" "chr11" 24924844 24925721
"937" "chr11" 24994385 24995244
"938" "chr11" 25064163 25065551
"939" "chr11" 25112056 25112716
"940" "chr11" 25157190 25158162
"941" "chr11" 25296192 25297372
"942" "chr11" 25323168 25324795
"943" "chr11" 25383086 25384319
"944" "chr11" 25403142 25404263
"945" "chr11" 25460321 25461897
"946" "chr11" 25504180 25504914
"947" "chr11" 25559992 25560773
"948" "chr11" 25680852 25682132
"949" "chr11" 25693295 25694272
"950" "chr11" 25828496 25829977
"951" "chr11" 26039924 26041252
"952" "chr11" 26179788 26180951
"953" "chr11" 26361573 26362411
"954" "chr11" 26363040 26363665
"955" "chr11" 26375868 26376656
"956" "chr11" 26476060 26477497
"957" "chr11" 26608965 26609480
"958" "chr11" 26701342 26702234
"959" "chr11" 27056123 27057463
"960" "chr11" 27133405 27134016
"961" "chr11" 27537088 27537833
"962" "chr11" 27701138 27702911
"963" "chr11" 27737838 27738946
"964" "chr11" 27826925 27827824
"965" "chr11" 27917354 27917787
"966" "chr11" 28217794 28219095
"967" "chr11" 28476394 28477345
"968" "chr11" 28614006 28614848
"969" "chr11" 29081095 29082639
"970" "chr11" 29562880 29563714
"971" "chr11" 29649648 29651096
"972" "chr11" 29657072 29658529
"973" "chr11" 29685162 29686027
"974" "chr11" 29767407 29768151
"975" "chr11" 29770768 29771518
"976" "chr11" 29790292 29791198
"977" "chr11" 29833258 29834069
"978" "chr11" 29916507 29917687
"979" "chr11" 29936344 29937058
"980" "chr11" 30157761 30158492
"981" "chr11" 30160631 30161456
"982" "chr11" 30341292 30341740
"983" "chr11" 30351600 30352635
"984" "chr11" 30364545 30365265
"985" "chr11" 30508146 30509115
"986" "chr11" 30513585 30514962
"987" "chr11" 30635989 30636848
"988" "chr11" 30646964 30647784
"989" "chr11" 30663199 30663680
"990" "chr11" 31038687 31039742
"991" "chr11" 31233035 31234720
"992" "chr11" 31324186 31324886
"993" "chr11" 31558036 31559071
"994" "chr11" 32722822 32724223
"995" "chr11" 33426200 33426913
"996" "chr11" 33618074 33618913
"997" "chr11" 33817948 33818943
"998" "chr11" 33918720 33919695
"999" "chr11" 34187632 34188717
"1000" "chr11" 34232455 34233071
"1001" "chr11" 34235023 34236562
"1002" "chr11" 34480544 34480906
"1003" "chr11" 34520640 34521632
"1004" "chr11" 34522161 34522762
"1005" "chr11" 34571956 34572645
"1006" "chr11" 34576407 34577176
"1007" "chr11" 34628397 34629521
"1008" "chr11" 34823774 34824856
"1009" "chr11" 34921219 34922204
"1010" "chr11" 35170769 35171679
"1011" "chr11" 35364144 35364555
"1012" "chr11" 35756125 35756564
"1013" "chr11" 35762756 35763561
"1014" "chr11" 36019278 36020060
"1015" "chr11" 36046030 36046608
"1016" "chr11" 36050591 36051298
"1017" "chr11" 36278588 36279766
"1018" "chr11" 36340617 36341350
"1019" "chr11" 36350333 36351364
"1020" "chr11" 36379203 36379989
"1021" "chr11" 36474182 36475184
"1022" "chr11" 36962770 36964326
"1023" "chr11" 36989485 36990112
"1024" "chr11" 37049056 37050017
"1025" "chr11" 37136977 37138321
"1026" "chr11" 37425081 37425709
"1027" "chr11" 37588586 37589609
"1028" "chr11" 37612215 37613186
"1029" "chr11" 37719585 37720099
"1030" "chr11" 37720415 37720845
"1031" "chr11" 37879736 37880709
"1032" "chr11" 37997028 37997923
"1033" "chr11" 38280059 38281455
"1034" "chr11" 38513315 38514187
"1035" "chr11" 39044278 39045054
"1036" "chr11" 39106764 39107307
"1037" "chr11" 39118586 39119392
"1038" "chr11" 39120234 39121067
"1039" "chr11" 39958612 39959145
"1040" "chr11" 40203810 40204620
"1041" "chr11" 40418495 40419346
"1042" "chr11" 40649306 40650168
"1043" "chr11" 40680866 40681413
"1044" "chr11" 40831467 40832764
"1045" "chr11" 41083797 41084579
"1046" "chr11" 41089475 41090416
"1047" "chr11" 41132001 41132668
"1048" "chr11" 41134634 41135892
"1049" "chr11" 41222718 41223101
"1050" "chr11" 41242896 41243509
"1051" "chr11" 41838655 41839337
"1052" "chr11" 41858818 41859981
"1053" "chr11" 41935560 41936834
"1054" "chr11" 42099053 42100369
"1055" "chr11" 42417091 42418431
"1056" "chr11" 42422576 42423346
"1057" "chr11" 42553562 42554477
"1058" "chr11" 42600360 42601193
"1059" "chr11" 42730042 42731152
"1060" "chr11" 42765842 42766690
"1061" "chr11" 43225659 43226797
"1062" "chr11" 43751081 43752333
"1063" "chr11" 44162787 44163632
"1064" "chr11" 44225974 44226921
"1065" "chr11" 44356206 44357318
"1066" "chr11" 44502320 44503170
"1067" "chr11" 44503519 44503931
"1068" "chr11" 44542494 44543293
"1069" "chr11" 44621994 44622889
"1070" "chr11" 44646931 44647761
"1071" "chr11" 44722834 44723993
"1072" "chr11" 44905646 44906754
"1073" "chr11" 44931407 44932186
"1074" "chr11" 44932585 44933146
"1075" "chr11" 44945353 44946607
"1076" "chr11" 44999162 45000246
"1077" "chr11" 45138228 45139154
"1078" "chr11" 45148494 45149182
"1079" "chr11" 45152680 45153201
"1080" "chr11" 45218673 45219766
"1081" "chr11" 45255611 45256315
"1082" "chr11" 45287218 45288150
"1083" "chr11" 45299345 45301315
"1084" "chr11" 45339706 45340289
"1085" "chr11" 45384960 45385804
"1086" "chr11" 45387673 45388965
"1087" "chr11" 45419866 45420979
"1088" "chr11" 45434745 45435115
"1089" "chr12" 9907 11863
"1090" "chr12" 41526 42742
"1091" "chr12" 46194 47540
"1092" "chr12" 54035 55438
"1093" "chr12" 287121 287733
"1094" "chr12" 290543 290923
"1095" "chr12" 314446 315132
"1096" "chr12" 465581 466504
"1097" "chr12" 531853 532667
"1098" "chr12" 557787 558428
"1099" "chr12" 627826 628936
"1100" "chr12" 695262 696147
"1101" "chr12" 850216 851063
"1102" "chr12" 961186 962367
"1103" "chr12" 979432 980714
"1104" "chr12" 989316 990215
"1105" "chr12" 999461 1000650
"1106" "chr12" 1033589 1034737
"1107" "chr12" 1086959 1087564
"1108" "chr12" 1138994 1139946
"1109" "chr12" 1398176 1398731
"1110" "chr12" 1405923 1406627
"1111" "chr12" 1454686 1455488
"1112" "chr12" 1468739 1470036
"1113" "chr12" 1950639 1951924
"1114" "chr12" 2445896 2447156
"1115" "chr12" 2800293 2801292
"1116" "chr12" 2804444 2804997
"1117" "chr12" 2869151 2870031
"1118" "chr12" 2870546 2871120
"1119" "chr12" 3022733 3023618
"1120" "chr12" 3076718 3077546
"1121" "chr12" 3262420 3263020
"1122" "chr12" 3298323 3299302
"1123" "chr12" 3571725 3572297
"1124" "chr12" 3723577 3724120
"1125" "chr12" 3755591 3757293
"1126" "chr12" 3777678 3778985
"1127" "chr12" 3840029 3840915
"1128" "chr12" 3961797 3962644
"1129" "chr12" 3977848 3978692
"1130" "chr12" 4222677 4223467
"1131" "chr12" 4597615 4598512
"1132" "chr12" 4630995 4632609
"1133" "chr12" 4672489 4673890
"1134" "chr12" 4685944 4687061
"1135" "chr12" 4919670 4920810
"1136" "chr12" 5081434 5082901
"1137" "chr12" 5188191 5188897
"1138" "chr12" 5189716 5190691
"1139" "chr12" 5209706 5210497
"1140" "chr12" 5455418 5456111
"1141" "chr12" 5998618 5999131
"1142" "chr12" 7234449 7235223
"1143" "chr12" 7252169 7253361
"1144" "chr12" 7254032 7254390
"1145" "chr12" 7279576 7280616
"1146" "chr12" 7491091 7491889
"1147" "chr12" 7606524 7607278
"1148" "chr12" 7638648 7639469
"1149" "chr12" 7823829 7824959
"1150" "chr12" 7852931 7854411
"1151" "chr12" 8474450 8475841
"1152" "chr12" 8485975 8486877
"1153" "chr12" 8817333 8818177
"1154" "chr12" 8822449 8823531
"1155" "chr12" 9083764 9084955
"1156" "chr12" 9468091 9469210
"1157" "chr12" 9497367 9498305
"1158" "chr12" 9516482 9517379
"1159" "chr12" 9541985 9542639
"1160" "chr12" 9702680 9704359
"1161" "chr12" 9789888 9790570
"1162" "chr12" 9817311 9818076
"1163" "chr12" 9880444 9881376
"1164" "chr12" 10038621 10039390
"1165" "chr12" 10115637 10116344
"1166" "chr12" 10133991 10135035
"1167" "chr12" 10163102 10163921
"1168" "chr12" 10299201 10300353
"1169" "chr12" 10409728 10410988
"1170" "chr12" 10441037 10441781
"1171" "chr12" 10443736 10444401
"1172" "chr12" 10475927 10476526
"1173" "chr12" 10511965 10513114
"1174" "chr12" 10705248 10706178
"1175" "chr12" 10706332 10707019
"1176" "chr12" 11080463 11081017
"1177" "chr12" 11306325 11307028
"1178" "chr12" 11352582 11353491
"1179" "chr12" 11457097 11457803
"1180" "chr12" 11592862 11593877
"1181" "chr12" 11649943 11651010
"1182" "chr12" 12111431 12113391
"1183" "chr12" 13204868 13206246
"1184" "chr12" 13282159 13282863
"1185" "chr12" 13318407 13319490
"1186" "chr12" 13336450 13337339
"1187" "chr12" 13404887 13406223
"1188" "chr12" 13886168 13887098
"1189" "chr12" 13965389 13966320
"1190" "chr12" 14149527 14150711
"1191" "chr12" 14210852 14212160
"1192" "chr12" 14555612 14556309
"1193" "chr12" 14922765 14923430
"1194" "chr12" 15002410 15003155
"1195" "chr12" 15272818 15273742
"1196" "chr12" 15566824 15567697
"1197" "chr12" 15622336 15623215
"1198" "chr12" 16083493 16085006
"1199" "chr12" 16087055 16088281
"1200" "chr12" 16232935 16233742
"1201" "chr12" 16283708 16284337
"1202" "chr12" 16380150 16381044
"1203" "chr12" 16434282 16435145
"1204" "chr12" 16451811 16452624
"1205" "chr12" 16953332 16954043
"1206" "chr12" 17200770 17202140
"1207" "chr12" 17423235 17425005
"1208" "chr12" 17436787 17437491
"1209" "chr12" 17492048 17493165
"1210" "chr12" 17504416 17505062
"1211" "chr12" 17591071 17592483
"1212" "chr12" 17602540 17603231
"1213" "chr12" 17686096 17687082
"1214" "chr12" 17810064 17810692
"1215" "chr12" 17927588 17928520
"1216" "chr12" 18234328 18235962
"1217" "chr12" 18407944 18409297
"1218" "chr12" 18568001 18568952
"1219" "chr12" 18577567 18578733
"1220" "chr12" 18717786 18718746
"1221" "chr12" 18899053 18899700
"1222" "chr12" 19036039 19037138
"1223" "chr12" 19102547 19103758
"1224" "chr12" 19118570 19119475
"1225" "chr12" 19138169 19139000
"1226" "chr12" 19151650 19152228
"1227" "chr12" 19152755 19153630
"1228" "chr12" 19184922 19186153
"1229" "chr12" 19199494 19200611
"1230" "chr12" 19280931 19282465
"1231" "chr12" 19305306 19306257
"1232" "chr12" 19320571 19321348
"1233" "chr12" 19346037 19346789
"1234" "chr12" 19361836 19362987
"1235" "chr12" 19384252 19385016
"1236" "chr12" 19407964 19409166
"1237" "chr12" 19864771 19865977
"1238" "chr12" 19958794 19959809
"1239" "chr12" 19976291 19977205
"1240" "chr12" 20120362 20121193
"1241" "chr12" 20149000 20150289
"1242" "chr12" 20409356 20410023
"1243" "chr12" 20412288 20413081
"1244" "chr12" 20615330 20616267
"1245" "chr12" 20627376 20628097
"1246" "chr12" 20657561 20658625
"1247" "chr12" 20699716 20700786
"1248" "chr12" 21298791 21299648
"1249" "chr12" 21684016 21684764
"1250" "chr12" 22038612 22039589
"1251" "chr12" 22237300 22238342
"1252" "chr12" 22355018 22355568
"1253" "chr12" 22400484 22401181
"1254" "chr12" 22508231 22509378
"1255" "chr12" 22540621 22541675
"1256" "chr12" 22559550 22560469
"1257" "chr12" 22628200 22629419
"1258" "chr12" 22680014 22680681
"1259" "chr12" 22921091 22921917
"1260" "chr12" 23371168 23372329
"1261" "chr12" 23423886 23424598
"1262" "chr12" 23762775 23763925
"1263" "chr12" 23850218 23851106
"1264" "chr12" 24059598 24060420
"1265" "chr12" 24060647 24061501
"1266" "chr12" 24342144 24342402
"1267" "chr12" 24830790 24832688
"1268" "chr12" 24903873 24905247
"1269" "chr12" 24952966 24953805
"1270" "chr12" 25065095 25066100
"1271" "chr12" 25085572 25086329
"1272" "chr12" 25096931 25098184
"1273" "chr12" 25149541 25150598
"1274" "chr12" 25200502 25201824
"1275" "chr12" 25223753 25224874
"1276" "chr12" 25379591 25380490
"1277" "chr12" 25432445 25433746
"1278" "chr12" 25639942 25641243
"1279" "chr12" 25845436 25846404
"1280" "chr12" 25915883 25917069
"1281" "chr12" 26022340 26023203
"1282" "chr12" 26382757 26383617
"1283" "chr12" 26467596 26468482
"1284" "chr12" 26490910 26492233
"1285" "chr12" 26586501 26587923
"1286" "chr12" 26608703 26609570
"1287" "chr12" 26621895 26622465
"1288" "chr12" 26850423 26852195
"1289" "chr12" 26876644 26877624
"1290" "chr12" 27021994 27022968
"1291" "chr12" 27030800 27031110
"1292" "chr12" 27034719 27036152
"1293" "chr12" 27061662 27062691
"1294" "chr12" 27212377 27213095
"1295" "chr12" 27213412 27214057
"1296" "chr12" 27231106 27231846
"1297" "chr12" 27242407 27242578
"1298" "chr12" 27588072 27588817
"1299" "chr12" 27589488 27590227
"1300" "chr12" 27703688 27704740
"1301" "chr12" 28362557 28363209
"1302" "chr12" 28367365 28368539
"1303" "chr12" 28570356 28571170
"1304" "chr12" 28574789 28575989
"1305" "chr12" 28799942 28800310
"1306" "chr12" 28847026 28848496
"1307" "chr12" 28880820 28882086
"1308" "chr12" 28888847 28889257
"1309" "chr12" 28910397 28911512
"1310" "chr12" 28956240 28957054
"1311" "chr12" 29054081 29055387
"1312" "chr12" 29232759 29233694
"1313" "chr12" 29239533 29240578
"1314" "chr12" 29624609 29626046
"1315" "chr12" 30031020 30032277
"1316" "chr12" 30043460 30043999
"1317" "chr12" 30109317 30110152
"1318" "chr12" 30366834 30368170
"1319" "chr12" 30500249 30501578
"1320" "chr12" 30705679 30706885
"1321" "chr12" 30788382 30789309
"1322" "chr12" 31012173 31013549
"1323" "chr12" 31102060 31103698
"1324" "chr12" 31422096 31423294
"1325" "chr12" 31494469 31495392
"1326" "chr12" 31637976 31638864
"1327" "chr12" 31673223 31674334
"1328" "chr12" 31723540 31724549
"1329" "chr12" 31728990 31729580
"1330" "chr12" 31782294 31783675
"1331" "chr12" 32065715 32066838
"1332" "chr12" 32159074 32159692
"1333" "chr12" 32729442 32730692
"1334" "chr12" 33038271 33039128
"1335" "chr12" 33320399 33320972
"1336" "chr12" 33359025 33359954
"1337" "chr12" 33361913 33362352
"1338" "chr12" 33395379 33396166
"1339" "chr12" 33459303 33460168
"1340" "chr12" 33460629 33461064
"1341" "chr12" 33484309 33485064
"1342" "chr12" 33558102 33559186
"1343" "chr12" 33581676 33582616
"1344" "chr12" 33658735 33659864
"1345" "chr12" 33788197 33789177
"1346" "chr12" 33816868 33817598
"1347" "chr12" 33893105 33893725
"1348" "chr12" 33894376 33895015
"1349" "chr12" 33919295 33920722
"1350" "chr12" 33972110 33972894
"1351" "chr12" 33975040 33975414
"1352" "chr12" 34034655 34035701
"1353" "chr12" 34127428 34127706
"1354" "chr12" 34273180 34273353
"1355" "chr12" 34715919 34716346
"1356" "chr12" 34762581 34764389
"1357" "chr12" 34827191 34828205
"1358" "chr12" 34851361 34852434
"1359" "chr12" 34952952 34953887
"1360" "chr12" 35046474 35047317
"1361" "chr12" 35105142 35105901
"1362" "chr12" 35119562 35120598
"1363" "chr12" 35203004 35203630
"1364" "chr12" 35504455 35505889
"1365" "chr12" 35581898 35582760
"1366" "chr12" 35587917 35588591
"1367" "chr12" 35884726 35885574
"1368" "chr12" 36108890 36110339
"1369" "chr12" 36427750 36428677
"1370" "chr12" 36971433 36972597
"1371" "chr12" 37448787 37449689
"1372" "chr12" 38556155 38557265
"1373" "chr12" 38562439 38563587
"1374" "chr12" 38807251 38808386
"1375" "chr12" 40905340 40906689
"1376" "chr12" 41419883 41420915
"1377" "chr12" 41510397 41511614
"1378" "chr12" 41618235 41619126
"1379" "chr12" 41759111 41759911
"1380" "chr12" 41991574 41992639
"1381" "chr12" 42396123 42397040
"1382" "chr12" 42400037 42400602
"1383" "chr12" 42435982 42437061
"1384" "chr12" 43575590 43576540
"1385" "chr12" 45200662 45200810
"1386" "chr12" 45237804 45238535
"1387" "chr12" 45501864 45502431
"1388" "chr12" 46608427 46609269
"1389" "chr12" 46682502 46683441
"1390" "chr12" 46696792 46697294
"1391" "chr12" 46882927 46884077
"1392" "chr12" 46959555 46960081
"1393" "chr12" 46960255 46960669
"1394" "chr12" 47044647 47045380
"1395" "chr12" 47081414 47082217
"1396" "chr12" 47448545 47450333
"1397" "chr12" 47648245 47648806
"1398" "chr12" 47698500 47699085
"1399" "chr12" 48188052 48188788
"1400" "chr12" 48198473 48199208
"1401" "chr12" 48216542 48217234
"1402" "chr12" 48318919 48319489
"1403" "chr12" 48339707 48340619
"1404" "chr12" 48374213 48374797
"1405" "chr12" 48390200 48391414
"1406" "chr12" 48476601 48477140
"1407" "chr12" 48480340 48481382
"1408" "chr12" 48581617 48582177
"1409" "chr12" 48634403 48635385
"1410" "chr12" 48802988 48803585
"1411" "chr12" 48815921 48816807
"1412" "chr12" 48841195 48842057
"1413" "chr12" 48970042 48971083
"1414" "chr12" 49032754 49033370
"1415" "chr12" 49150805 49151556
"1416" "chr13" 8210 9321
"1417" "chr13" 43990 45048
"1418" "chr13" 110544 111745
"1419" "chr13" 213728 215494
"1420" "chr13" 225891 226613
"1421" "chr13" 233211 233912
"1422" "chr13" 280533 280939
"1423" "chr13" 281132 281888
"1424" "chr13" 329147 330067
"1425" "chr13" 420771 422050
"1426" "chr13" 482802 483477
"1427" "chr13" 501978 502895
"1428" "chr13" 532835 533378
"1429" "chr13" 534043 535057
"1430" "chr13" 637673 639143
"1431" "chr13" 713675 714706
"1432" "chr13" 824276 824616
"1433" "chr13" 856393 856776
"1434" "chr13" 911484 912426
"1435" "chr13" 1099814 1100994
"1436" "chr13" 1129746 1130358
